date,price,volume
2020-12-27,12.6,66376736.32
2020-12-28,11.76,78308349.37
2020-12-29,11.25,49744301.66
2020-12-30,11.26,44019227.24
2020-12-31,11.88,59447580.29
2021-01-01,12.23,65755947.09
2021-01-02,13.72,127079548.86
2021-01-03,13.62,196316021.9
2021-01-04,14.56,131556220.21
2021-01-05,17.27,225746605.76
2021-01-06,16.01,174136815.57
2021-01-07,15.27,132225777.88
2021-01-08,17.63,119617682.8
2021-01-09,16.22,159451805.4
2021-01-10,14.66,218128371.81
2021-01-11,13.97,118597561.91
2021-01-12,15.95,107522260.19
2021-01-13,17.97,125832582.33
2021-01-14,20.79,440552221.22
2021-01-15,20.13,333071521.78
2021-01-16,23.33,251223825.33
2021-01-17,22.05,154961450.65
2021-01-18,20.56,146663768.22
2021-01-19,21.84,156487416.22
2021-01-20,18.41,171252972.12
2021-01-21,21.61,209618187.52
2021-01-22,24.8,262778189.45
2021-01-23,24.81,150721283.77
2021-01-24,23.36,164228579.03
2021-01-25,23.13,120180582.51
2021-01-26,21.02,123657627.15
2021-01-27,23.07,152614062.27
2021-01-28,22.76,140819154.18
2021-01-29,23.67,85772902.13
2021-01-30,22.61,96294664.31
2021-01-31,22.9,82016356.79
2021-02-01,23.68,87671992.05
2021-02-02,25.11,113756113.03
2021-02-03,24.53,143025541.39
2021-02-04,26.34,191024501.4
2021-02-05,25.06,134316128.16
2021-02-06,24.76,95395026.58
2021-02-07,25.47,96407347.48
2021-02-08,27.66,146663777.78
2021-02-09,26.85,185335091.58
2021-02-10,27.88,138006645.75
2021-02-11,30.73,213679008.26
2021-02-12,34.25,229247453.77
2021-02-13,33.19,227207770.02
2021-02-14,32.58,265048395.32
2021-02-15,32.01,156894594.91
2021-02-16,32.26,133367797.19
2021-02-17,32.46,91760809.67
2021-02-18,34.72,162554250.16
2021-02-19,34.0,209357760.4
2021-02-20,34.16,86116488.95
2021-02-21,31.51,259729670.05
2021-02-22,25.97,406484283.81
2021-02-23,28.12,225274631.37
2021-02-24,24.68,135918994.0
2021-02-25,25.16,170366372.01
2021-02-26,26.22,103866391.91
2021-02-27,24.73,131695907.3
2021-02-28,27.73,119015736.72
2021-03-01,28.53,179003447.77
2021-03-02,29.86,147597851.42
2021-03-03,27.68,145561030.13
2021-03-04,27.87,123626141.61
2021-03-05,28.17,66827021.53
2021-03-06,28.58,89169365.92
2021-03-07,31.84,135598013.37
2021-03-08,31.51,95646744.95
2021-03-09,29.91,104548735.98
2021-03-10,30.12,74752764.42
2021-03-11,28.38,76016729.84
2021-03-12,29.75,103703936.06
2021-03-13,28.56,55013022.24
2021-03-14,27.47,87743846.78
2021-03-15,27.93,70929234.3
2021-03-16,31.04,139212088.05
2021-03-17,29.43,101677828.4
2021-03-18,29.79,70110126.66
2021-03-19,29.64,64426180.32
2021-03-20,29.24,49576737.62
2021-03-21,27.25,65176239.38
2021-03-22,26.8,73879380.46
2021-03-23,24.87,94976498.49
2021-03-24,25.56,90588143.38
2021-03-25,27.41,60733473.61
2021-03-26,26.87,46150586.08
2021-03-27,26.66,48006620.92
2021-03-28,28.03,72602448.91
2021-03-29,27.84,61210315.63
2021-03-30,29.4,75128956.16
2021-03-31,30.09,95767261.51
2021-04-01,32.46,82126419.22
2021-04-02,29.3,84634904.62
2021-04-03,30.74,56938455.9
2021-04-04,32.36,86786886.21
2021-04-05,34.72,179975232.47
2021-04-06,31.12,148684214.17
2021-04-07,32.8,65362318.32
2021-04-08,31.58,60092454.44
2021-04-09,31.9,72244669.42
2021-04-10,33.87,86341980.7
2021-04-11,33.09,67758652.1
2021-04-12,35.49,113406182.39
2021-04-13,41.34,301141642.32
2021-04-14,42.64,240987866.48
2021-04-15,42.04,237461496.73
2021-04-16,39.97,170342728.44
2021-04-17,39.18,356449115.11
2021-04-18,35.76,267608167.22
2021-04-19,39.03,217953228.39
2021-04-20,36.29,129738764.03
2021-04-21,35.19,264345276.93
2021-04-22,35.24,242432734.55
2021-04-23,31.29,102438589.59
2021-04-24,31.71,103300053.22
2021-04-25,35.15,113617494.73
2021-04-26,36.84,109948492.46
2021-04-27,36.27,107772089.98
2021-04-28,36.46,104482035.73
2021-04-29,38.17,117948639.06
2021-04-30,41.25,131284625.78
2021-05-01,39.51,107707393.77
2021-05-02,42.08,183366017.7
2021-05-03,45.58,502262053.1
2021-05-04,49.6,452453703.74
2021-05-05,47.19,297214889.58
2021-05-06,49.21,340698821.47
2021-05-07,48.71,181422672.7
2021-05-08,52.3,235785277.62
2021-05-09,46.4,369940065.87
2021-05-10,48.88,219450728.73
2021-05-11,41.52,298106520.5
2021-05-12,43.26,308271413.7
2021-05-13,46.61,185031304.07
2021-05-14,41.49,216462823.32
2021-05-15,40.71,218237390.1
2021-05-16,37.19,273417435.57
2021-05-17,42.62,291104445.79
2021-05-18,26.3,526199307.27
2021-05-19,30.72,354160117.51
2021-05-20,25.58,296265972.51
2021-05-21,23.31,223438422.96
2021-05-22,19.88,375702253.56
2021-05-23,26.42,344642281.79
2021-05-24,27.56,263701073.01
2021-05-25,34.03,368343798.97
2021-05-26,31.65,353552250.69
2021-05-27,27.88,351333802.59
2021-05-28,25.37,217073518.18
2021-05-29,26.83,196893378.05
2021-05-30,32.11,232397660.53
2021-05-31,30.72,180484351.66
2021-06-01,30.67,109036603.16
2021-06-02,32.18,110606233.19
2021-06-03,28.84,167427518.07
2021-06-04,27.15,117112522.66
2021-06-05,27.52,57288714.56
2021-06-06,24.59,136499413.4
2021-06-07,24.1,207193007.93
