date,price,volume
2020-05-25,8844.5,352930782.24
2020-05-26,9204.62,381475134.6
2020-05-27,9579.71,530613444.11
2020-05-28,9424.62,379875666.16
2020-05-29,9699.78,235049817.45
2020-05-30,9450.47,212143031.97
2020-05-31,10211.23,435270237.66
2020-06-01,9523.75,812990990.27
2020-06-02,9666.06,316212538.78
2020-06-03,9794.55,418578381.27
2020-06-04,9622.02,406449067.36
2020-06-05,9671.46,221180782.78
2020-06-06,9750.7,374577294.36
2020-06-07,9782.58,318606275.83
2020-06-08,9779.7,376816490.4
2020-06-09,9891.84,395005942.58
2020-06-10,9268.13,827582593.73
2020-06-11,9464.23,384322097.92
2020-06-12,9474.65,156509665.57
2020-06-13,9333.7,181308843.48
2020-06-14,9429.65,616170633.01
2020-06-15,9526.7,378768702.55
2020-06-16,9459.13,325191529.46
2020-06-17,9380.67,236301644.47
2020-06-18,9301.83,295439171.8
2020-06-19,9359.18,182464228.19
2020-06-20,9292.81,123480945.26
2020-06-21,9691.61,393567343.68
2020-06-22,9624.3,296221140.11
2020-06-23,9292.94,461570781.81
2020-06-24,9241.32,435446758.27
2020-06-25,9158.07,371373315.29
2020-06-26,9007.14,254990739.33
2020-06-27,9120.39,179558602.81
2020-06-28,9187.07,283764928.26
2020-06-29,9136.47,213905502.74
2020-06-30,9238.89,274835041.39
2020-07-01,9092.8,343433369.43
2020-07-02,9066.46,198428092.21
2020-07-03,9142.2,147598290.89
2020-07-04,9081.44,159006413.09
2020-07-05,9347.05,340664721.17
2020-07-06,9257.32,239497399.36
2020-07-07,9439.2,350318105.76
2020-07-08,9238.95,280648694.08
2020-07-09,9288.57,224680670.05
2020-07-10,9237.13,108899834.63
2020-07-11,9300.95,151649367.79
2020-07-12,9237.89,240081841.21
2020-07-13,9256.07,238308476.7
2020-07-14,9193.22,216386874.26
2020-07-15,9133.23,254255550.28
2020-07-16,9156.79,187710134.42
2020-07-17,9177.22,109563331.59
2020-07-18,9216.02,117297958.15
2020-07-19,9164.42,171877002.63
2020-07-20,9392.83,337645738.93
2020-07-21,9537.24,281661129.12
2020-07-22,9615.21,415079930.39
2020-07-23,9550.23,323092524.09
2020-07-24,9708.41,233301043.7
2020-07-25,9942.01,417337407.31
2020-07-26,11042.94,1363674374.42
2020-07-27,10933.26,938667838.04
2020-07-28,11112.04,689206497.21
2020-07-29,11113.66,503563543.58
2020-07-30,11352.72,608151203.91
2020-07-31,11812.42,741252933.72
2020-08-01,11063.5,721639453.44
2020-08-02,11234.73,473995003.36
2020-08-03,11194.18,393301819.23
2020-08-04,11752.05,555395574.17
2020-08-05,11771.27,587033759.68
2020-08-06,11603.82,651142052.53
2020-08-07,11770.77,271582305.12
2020-08-08,11686.34,231830330.42
2020-08-09,11897.41,667803525.71
2020-08-10,11389.01,724227264.93
2020-08-11,11570.19,430758054.54
2020-08-12,11790.68,487564726.98
2020-08-13,11774.52,437825096.08
2020-08-14,11860.91,369258184.57
2020-08-15,11917.97,260716863.02
2020-08-16,12301.19,682170133.05
2020-08-17,11956.69,604246043.52
2020-08-18,11760.37,590122894.96
2020-08-19,11863.43,510502416.84
2020-08-20,11527.35,745059089.73
2020-08-21,11670.42,572197825.57
2020-08-22,11651.52,388308826.36
2020-08-23,11756.4,459366140.6
2020-08-24,11330.56,583786229.48
2020-08-25,11466.89,309986442.65
2020-08-26,11331.02,464957172.93
2020-08-27,11535.21,353027933.9
2020-08-28,11480.48,187746012.8
2020-08-29,11716.54,190649396.2
2020-08-30,11657.81,307926585.75
2020-08-31,11926.69,537292263.85
2020-09-01,11397.9,618129314.2
