date,price,volume
2020-06-02,0.08539,4656512.81
2020-06-03,0.08882,4456000.57
2020-06-04,0.08526,3084456.1
2020-06-05,0.08621,2207974.1
2020-06-06,0.08655,3422075.37
2020-06-07,0.0865,1579921.28
2020-06-08,0.08301,1786276.23
2020-06-09,0.0836,3313494.23
2020-06-10,0.07514,6258723.25
2020-06-11,0.07947,2705161.98
2020-06-12,0.07912,1044460.75
2020-06-13,0.07645,870475.34
2020-06-14,0.07821,4782594.13
2020-06-15,0.07911,1538625.43
2020-06-16,0.08328,3559879.49
2020-06-17,0.08206,3168218.17
2020-06-18,0.07972,2065453.79
2020-06-19,0.0795,2011725.69
2020-06-20,0.07846,1299537.33
2020-06-21,0.0839,2591237.1
2020-06-22,0.0828,2508337.77
2020-06-23,0.08242,4357488.61
2020-06-24,0.08175,2190676.23
2020-06-25,0.08059,1553244.54
2020-06-26,0.07732,2980795.67
2020-06-27,0.08018,2757619.83
2020-06-28,0.08384,3651241.62
2020-06-29,0.08369,2806449.78
2020-06-30,0.09764,9210644.86
2020-07-01,0.0933,9697669.37
2020-07-02,0.09669,11253047.43
2020-07-03,0.1001,6665131.36
2020-07-04,0.09834,6206483.95
2020-07-05,0.1051,9230593.75
2020-07-06,0.1178,13754476.24
2020-07-07,0.1302,25927270.24
2020-07-08,0.1241,10718432.59
2020-07-09,0.1185,10664902.39
2020-07-10,0.1254,6953419.47
2020-07-11,0.127,7678205.39
2020-07-12,0.1245,14045396.09
2020-07-13,0.1324,10840798.63
2020-07-14,0.1305,6717894.03
2020-07-15,0.126,10185246.7
2020-07-16,0.1225,4077250.76
2020-07-17,0.1229,4624184.7
2020-07-18,0.1241,2366352.83
2020-07-19,0.1179,3616554.55
2020-07-20,0.1232,3920504.79
2020-07-21,0.1243,3295127.8
2020-07-22,0.1243,3988276.28
2020-07-23,0.1222,2853283.03
2020-07-24,0.1439,12257017.21
2020-07-25,0.1485,15148310.83
2020-07-26,0.1389,12444054.71
2020-07-27,0.1492,8587742.32
2020-07-28,0.14,7079110.51
2020-07-29,0.1414,4790492.51
2020-07-30,0.1396,4301303.73
2020-07-31,0.1447,6882347.5
2020-08-01,0.1343,7125834.73
2020-08-02,0.1393,3596407.85
2020-08-03,0.1435,6475104.38
2020-08-04,0.1427,3555740.86
2020-08-05,0.1445,3065698.0
2020-08-06,0.1393,4084540.04
2020-08-07,0.1469,4560754.32
2020-08-08,0.1454,6408799.58
2020-08-09,0.1442,2949606.37
2020-08-10,0.137,5216291.43
2020-08-11,0.1368,5637753.74
2020-08-12,0.1394,9896430.08
2020-08-13,0.1386,3573221.32
2020-08-14,0.1386,2868577.13
2020-08-15,0.139,2930121.71
